venue,innings,batting_team,bowling_team,bat1,bat2,bat3,bat4,bat5,bat6,bat7,bat8,bat9,bat10,bow1,bow2,bow3,bow4,bow5,bow6,runs_off_bat,extras,Total_score,player_dismissed
8,1,0,3,131,70,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,335,481.0,440.0,0.0,0.0,34,1,35,1
8,2,3,0,386,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,165,289.0,347.0,0.0,0.0,51,1,52,0
21,1,2,4,485,265,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,211,188.0,340.0,0.0,0.0,46,2,48,1
21,2,4,2,248,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,74,46.0,350.0,0.0,0.0,55,7,62,0
8,1,3,6,386,142,284.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,268,22,42.0,259.0,0.0,0.0,42,3,45,2
8,2,6,3,89,508,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,481,440.0,0.0,0.0,0.0,35,1,36,1
12,1,0,7,131,138,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,135,232.0,345.0,0.0,0.0,60,0,60,1
12,2,7,0,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,347,203.0,0.0,0.0,0.0,63,1,64,0
32,1,4,1,248,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497,399,183.0,402.0,0.0,0.0,58,7,65,0
32,2,1,4,264,230,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,266,340.0,398.0,0.0,0.0,46,1,47,1
21,1,2,5,485,265,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,443,198.0,221.0,0.0,0.0,51,2,53,1
21,2,5,2,40,222,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,74,350.0,46.0,0.0,0.0,42,2,44,1
14,1,6,0,382,508,487.0,483.0,511.0,0.0,0.0,0.0,0.0,0.0,10,393,347.0,289.0,0.0,0.0,34,0,34,3
14,2,0,6,131,138,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416,354,268.0,0.0,0.0,0.0,63,1,64,1
8,1,7,3,107,320,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,359,440.0,0.0,0.0,0.0,35,14,49,1
8,2,3,7,386,142,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,135,195.0,0.0,0.0,0.0,46,3,49,1
21,1,1,2,230,267,217.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,325,46,276.0,0.0,0.0,0.0,43,1,44,3
21,2,2,1,485,265,149.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,305,183,185.0,0.0,0.0,0.0,41,7,48,2
32,1,5,4,443,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,188,340.0,160.0,0.0,0.0,33,2,35,1
32,2,4,5,248,274,91.0,213.0,368.0,0.0,0.0,0.0,0.0,0.0,198,132,443.0,221.0,0.0,0.0,68,3,71,3
8,1,3,2,386,142,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,276,46.0,350.0,0.0,0.0,52,3,55,1
8,2,2,3,485,265,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,481,440.0,457.0,0.0,0.0,43,3,46,2
2,1,4,0,248,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,165,289.0,0.0,0.0,0.0,51,2,53,0
2,2,0,4,131,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,91,188.0,0.0,0.0,0.0,58,2,60,0
32,1,2,0,485,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,165,289.0,0.0,0.0,0.0,67,3,70,0
32,2,0,2,131,138,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276,454,325.0,0.0,0.0,0.0,94,6,100,2
14,1,2,3,485,265,148.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,258,481,440.0,0.0,0.0,0.0,31,1,32,2
14,2,3,2,386,142,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276,240,325.0,0.0,0.0,0.0,57,2,59,1
8,1,4,3,368,36,45.0,50.0,91.0,0.0,0.0,0.0,0.0,0.0,481,258,457.0,0.0,0.0,0.0,35,2,37,3
8,2,3,4,386,142,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429,359,91.0,188.0,0.0,0.0,35,3,38,1
15,1,0,1,131,70,426.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,178,318,118.0,0.0,0.0,0.0,47,12,59,2
15,2,1,0,267,98,178.0,445.0,226.0,0.0,0.0,0.0,0.0,0.0,10,289,0.0,0.0,0.0,0.0,39,1,40,3
16,1,5,2,40,450,441.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,454,56,46.0,0.0,0.0,0.0,30,5,35,3
16,2,2,5,485,498,264.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,472,90,132.0,198.0,0.0,0.0,48,3,51,3
15,1,0,7,131,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,471,163.0,232.0,0.0,0.0,38,11,49,0
15,2,7,0,107,396,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,289,0.0,0.0,0.0,0.0,46,0,46,2
8,1,3,6,386,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,159,488.0,42.0,0.0,0.0,52,1,53,0
8,2,6,3,89,483,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,440,215.0,0.0,0.0,0.0,37,4,41,1
9,1,1,5,267,445,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,90,132.0,343.0,114.0,0.0,50,1,51,1
9,2,5,1,40,450,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,318,30.0,0.0,0.0,0.0,42,0,42,1
32,1,2,4,264,485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,330,429.0,0.0,0.0,0.0,55,2,57,0
32,2,4,2,368,45,36.0,50.0,91.0,0.0,0.0,0.0,0.0,0.0,454,56,276.0,0.0,0.0,0.0,15,2,17,3
14,1,6,7,89,483,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,63,326.0,0.0,0.0,0.0,42,5,47,1
14,2,7,6,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,159,488.0,42.0,0.0,0.0,64,1,65,0
23,1,4,5,36,331,480.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,472,90,132.0,449.0,0.0,0.0,31,0,31,2
23,2,5,4,40,450,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,330,429.0,0.0,0.0,0.0,41,1,42,1
8,1,0,3,131,426,70.0,138.0,112.0,295.0,0.0,0.0,0.0,0.0,335,481,339.0,143.0,0.0,0.0,61,8,69,4
8,2,3,0,386,142,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,10,0.0,0.0,0.0,0.0,35,3,38,1
16,1,2,1,264,485,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,118,30.0,0.0,0.0,0.0,38,3,41,1
16,2,1,2,267,445,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,56,276.0,0.0,0.0,0.0,44,3,47,1
6,1,7,5,107,396,224.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,472,90,114.0,132.0,0.0,0.0,33,2,35,3
6,2,5,7,40,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,471,326.0,0.0,0.0,0.0,32,4,36,0
32,1,4,0,248,331,91.0,368.0,160.0,0.0,0.0,0.0,0.0,0.0,10,165,289.0,0.0,0.0,0.0,29,2,31,3
32,2,0,4,131,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,429,174.0,160.0,0.0,0.0,86,4,90,0
6,1,1,7,267,445,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,135,63.0,0.0,0.0,0.0,36,4,40,1
6,2,7,1,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,197,118.0,30.0,0.0,0.0,46,4,50,0
16,1,2,3,264,498,485.0,149.0,148.0,0.0,0.0,0.0,0.0,0.0,481,258,32.0,0.0,0.0,0.0,47,1,48,3
16,2,3,2,386,142,284.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,454,56,276.0,0.0,0.0,0.0,52,1,53,2
23,1,0,5,131,70,426.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,55,90,343.0,114.0,198.0,0.0,39,0,39,2
23,2,5,0,40,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,10,289.0,0.0,0.0,0.0,47,0,47,0
14,1,4,6,248,331,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,488,42.0,104.0,0.0,0.0,40,8,48,1
14,2,6,4,89,294,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,429,160.0,188.0,0.0,0.0,26,7,33,1
9,1,1,3,267,445,197.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,481,258,440.0,32.0,0.0,0.0,31,3,34,2
9,2,3,1,386,142,284.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,118,318,30.0,0.0,0.0,0.0,42,6,48,2
23,1,5,2,40,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,56,276.0,0.0,0.0,0.0,39,4,43,0
23,2,2,5,264,485,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,449,198.0,343.0,0.0,0.0,39,1,40,1
6,1,7,3,396,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,258,440.0,0.0,0.0,0.0,41,2,43,0
6,2,3,7,386,142,284.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,135,63,326.0,232.0,270.0,0.0,46,3,49,2
14,1,0,6,131,70,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,507,159.0,104.0,0.0,0.0,39,6,45,1
14,2,6,0,294,382,483.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,165,10,289.0,0.0,0.0,0.0,37,1,38,2
9,1,1,4,267,445,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,429,188.0,160.0,0.0,0.0,41,4,45,1
9,2,4,1,248,331,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,118,197.0,30.0,0.0,0.0,45,3,48,2
23,1,5,6,40,443,222.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,268,170,159.0,507.0,0.0,0.0,46,2,48,2
23,2,6,5,89,483,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,132,443.0,198.0,0.0,0.0,44,5,49,1
32,1,4,7,248,331,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,63,135.0,0.0,0.0,0.0,41,5,46,1
32,2,7,4,396,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,281,429.0,0.0,0.0,0.0,51,1,52,2
15,1,0,2,131,70,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,454,56.0,276.0,0.0,0.0,53,1,54,1
15,2,2,0,264,485,424.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,165,10,289.0,0.0,0.0,0.0,38,1,39,2
9,1,1,6,267,445,197.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,268,488,159.0,104.0,0.0,0.0,32,6,38,2
9,2,6,1,89,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,118,169.0,197.0,0.0,0.0,49,1,50,0
21,1,7,2,107,396,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,276,56.0,0.0,0.0,0.0,55,1,56,2
21,2,2,7,264,265,424.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,471,63,326.0,0.0,0.0,0.0,31,5,36,2
8,1,3,1,386,142,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,178,197.0,0.0,0.0,0.0,47,3,50,1
8,2,1,3,285,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,32,440.0,0.0,0.0,0.0,33,3,36,0
14,1,6,5,89,24,483.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,472,132,198.0,443.0,0.0,0.0,45,7,52,2
15,1,0,3,131,70,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,481,339.0,0.0,0.0,0.0,50,3,53,1
15,2,3,0,386,142,284.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,165,10,289.0,347.0,0.0,0.0,53,1,54,2
9,1,2,1,485,424,265.0,498.0,148.0,106.0,0.0,0.0,0.0,0.0,512,197,318.0,0.0,0.0,0.0,25,2,27,4
9,2,1,2,267,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,436,56.0,0.0,0.0,0.0,38,3,41,0
32,1,4,5,248,331,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,132,176.0,443.0,0.0,0.0,43,4,47,1
32,2,5,4,40,443,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,429,359.0,174.0,0.0,0.0,51,4,55,1
14,1,3,6,386,142,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,488,159.0,104.0,507.0,0.0,57,4,61,1
14,2,6,3,89,483,24.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,335,481,143.0,339.0,0.0,0.0,59,3,62,2
22,1,7,0,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,10,367.0,0.0,0.0,0.0,74,2,76,0
22,2,0,7,131,70,426.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,471,63,326.0,270.0,0.0,0.0,52,2,54,2
21,1,4,2,248,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,56,276.0,46.0,0.0,0.0,49,2,51,0
21,2,2,4,264,485,149.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,281,429,359.0,174.0,0.0,0.0,39,6,45,2
2,1,5,1,40,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,151,318.0,0.0,0.0,0.0,38,5,43,0
2,2,1,5,267,445,197.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,472,132,449.0,443.0,0.0,0.0,50,5,55,2
15,1,0,6,131,70,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,507,104.0,159.0,0.0,0.0,37,0,37,2
15,2,6,0,316,483,24.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,165,10,289.0,0.0,0.0,0.0,42,0,42,3
8,1,3,7,386,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,135,326.0,270.0,0.0,0.0,50,5,55,0
8,2,7,3,107,320,396.0,270.0,137.0,0.0,0.0,0.0,0.0,0.0,481,32,173.0,143.0,0.0,0.0,31,2,33,3
32,1,1,4,267,197,445.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,429,281,359.0,160.0,0.0,0.0,42,2,44,2
32,2,4,1,248,157,331.0,368.0,160.0,50.0,0.0,0.0,0.0,0.0,512,318,30.0,0.0,0.0,0.0,38,3,41,4
14,1,6,2,89,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,276,56.0,0.0,0.0,0.0,64,4,68,0
14,2,2,6,264,265,498.0,149.0,106.0,148.0,0.0,0.0,0.0,0.0,268,392,159.0,0.0,0.0,0.0,26,8,34,5
2,1,7,5,396,107,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,90,132.0,443.0,198.0,0.0,47,9,56,1
2,2,5,7,40,443,441.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,63,326,163.0,0.0,0.0,0.0,36,0,36,2
15,1,0,4,131,70,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,266,174.0,359.0,0.0,0.0,39,5,44,1
15,2,4,0,248,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,289,10.0,0.0,0.0,0.0,60,1,61,0
8,1,2,3,264,265,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,32,440.0,173.0,0.0,0.0,45,0,45,1
8,2,3,2,386,142,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,74,56.0,46.0,0.0,0.0,56,1,57,1
25,1,7,1,396,107,137.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,177,512,318.0,0.0,0.0,0.0,39,2,41,2
25,2,1,7,346,445,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,163,345.0,326.0,0.0,0.0,48,1,49,1
32,1,6,4,89,483,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,429,188.0,174.0,0.0,0.0,37,2,39,1
32,2,4,6,331,248,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,392,104.0,159.0,0.0,0.0,43,2,45,1
15,1,0,5,131,70,426.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,90,443,55.0,343.0,0.0,0.0,35,1,36,2
15,2,5,0,40,443,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,289,0.0,0.0,0.0,0.0,40,0,40,1
22,1,7,2,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,56,74.0,153.0,0.0,0.0,54,2,56,0
22,2,2,7,264,265,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,471,163.0,81.0,0.0,0.0,46,1,47,1
25,1,0,1,131,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402,512,0.0,0.0,0.0,0.0,16,0,16,1
25,2,1,0,346,445,197.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,165,289,347.0,0.0,0.0,0.0,28,0,28,2
21,1,2,6,498,265,149.0,148.0,106.0,46.0,0.0,0.0,0.0,0.0,268,392,104.0,159.0,507.0,0.0,69,3,72,4
21,2,6,2,89,483,24.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,454,74,56.0,350.0,0.0,0.0,58,3,61,2
32,1,4,3,248,331,368.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,481,258,457.0,0.0,0.0,0.0,44,2,46,2
32,2,3,4,386,142,284.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,429,281,359.0,160.0,0.0,0.0,48,2,50,2
22,1,7,6,107,396,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,159,104.0,22.0,507.0,0.0,62,6,68,1
22,2,6,7,89,483,24.0,298.0,217.0,0.0,0.0,0.0,0.0,0.0,135,63,270.0,232.0,326.0,0.0,82,1,83,4
21,1,2,0,498,265,148.0,149.0,153.0,0.0,0.0,0.0,0.0,0.0,327,165,10.0,0.0,0.0,0.0,41,0,41,3
21,2,0,2,274,70,138.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,454,74,153.0,350.0,0.0,0.0,45,2,47,2
2,1,5,3,40,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,258,481.0,457.0,0.0,0.0,62,4,66,0
2,2,3,5,386,142,284.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,90,72,132.0,0.0,0.0,0.0,38,15,53,2
14,1,1,6,346,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,22,159.0,104.0,0.0,0.0,52,2,54,0
14,2,6,1,483,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,512,0.0,0.0,0.0,0.0,2,0,2,0
22,1,7,4,107,396,137.0,270.0,224.0,0.0,0.0,0.0,0.0,0.0,429,281,359.0,0.0,0.0,0.0,26,3,29,3
22,2,4,7,248,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,63,326.0,270.0,0.0,0.0,36,2,38,0
32,1,4,0,248,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,10,0.0,0.0,0.0,0.0,45,3,48,0
32,2,0,4,131,138,274.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,429,281,359.0,0.0,0.0,0.0,52,2,54,2
16,1,6,5,89,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,198,132.0,443.0,0.0,0.0,35,6,41,1
16,2,5,6,40,443,450.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,268,392,159.0,0.0,0.0,0.0,40,0,40,2
12,1,6,0,89,483,24.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,10,347,0.0,0.0,0.0,0.0,29,0,29,2
12,2,0,6,131,274,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,392,159.0,0.0,0.0,0.0,33,1,34,1
8,1,4,0,248,331,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,289,347.0,360.0,0.0,0.0,59,2,61,1
8,2,0,4,131,274,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429,281,359.0,0.0,0.0,0.0,29,2,31,1
8,1,1,3,267,346,445.0,222.0,450.0,327.0,0.0,0.0,0.0,0.0,32,481,203.0,0.0,0.0,0.0,33,2,35,4
8,2,3,1,386,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,512,90.0,0.0,0.0,0.0,45,2,47,0
14,1,6,7,89,483,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,63,309.0,0.0,0.0,0.0,47,2,49,1
14,2,7,6,107,396,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,443,345.0,159.0,0.0,0.0,51,5,56,1
8,1,3,4,386,142,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,188,281.0,0.0,0.0,0.0,37,3,40,1
8,2,4,3,368,331,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,203,143.0,0.0,0.0,0.0,48,5,53,1
9,1,2,1,264,265,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,327,90.0,99.0,0.0,0.0,37,0,37,1
9,2,1,2,346,445,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,276,289.0,46.0,0.0,0.0,27,1,28,1
22,1,7,3,107,396,270.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,258,481,457.0,0.0,0.0,0.0,32,4,36,3
22,2,3,7,386,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,72,309.0,0.0,0.0,0.0,35,1,36,0
14,1,6,1,89,24,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,90,305.0,0.0,0.0,0.0,61,2,63,1
14,2,1,6,346,445,450.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,392,345,443.0,0.0,0.0,0.0,44,7,51,2
22,1,4,7,278,50,331.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,63,72,270.0,309.0,0.0,0.0,37,3,40,2
22,2,7,4,107,396,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,281,188.0,160.0,0.0,0.0,31,2,33,1
21,1,2,3,264,265,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,481,457.0,0.0,0.0,0.0,40,1,41,1
21,2,3,2,386,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,219,289.0,46.0,0.0,0.0,59,6,65,0
32,1,6,4,483,224,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,281,188.0,0.0,0.0,0.0,48,1,49,1
32,2,4,6,368,331,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488,233,443.0,0.0,0.0,0.0,49,2,51,1
9,1,1,4,346,445,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,281,188.0,218.0,0.0,0.0,37,4,41,1
9,2,4,1,368,331,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,305,327.0,90.0,0.0,0.0,52,0,52,1
22,1,2,7,264,265,424.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,63,72,114.0,309.0,0.0,0.0,34,1,35,2
22,2,7,2,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,219,149.0,289.0,0.0,0.0,65,0,65,0
21,1,4,2,368,50,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,276,46.0,0.0,0.0,0.0,38,1,39,1
21,2,2,4,264,265,424.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,472,281,188.0,0.0,0.0,0.0,40,0,40,2
32,1,3,4,386,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,281,188.0,160.0,0.0,0.0,58,1,59,0
32,2,4,3,368,331,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,481,457.0,440.0,0.0,0.0,62,2,64,1
9,1,1,3,346,445,450.0,222.0,451.0,0.0,0.0,0.0,0.0,0.0,32,195,440.0,0.0,0.0,0.0,36,1,37,3
9,2,3,1,386,142,339.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,512,305,0.0,0.0,0.0,0.0,42,1,43,2
22,1,7,6,107,396,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,443,345.0,488.0,159.0,0.0,46,3,49,1
22,2,6,7,483,224,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,63,309.0,0.0,0.0,0.0,44,1,45,1
14,1,6,3,224,89,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,258,440.0,0.0,0.0,0.0,39,1,40,1
14,2,3,6,386,142,87.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,449,392,443.0,507.0,488.0,0.0,34,3,37,2
8,1,3,2,386,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,289,292.0,46.0,0.0,0.0,40,0,40,0
8,2,2,3,264,292,265.0,149.0,498.0,0.0,0.0,0.0,0.0,0.0,32,258,481.0,0.0,0.0,0.0,29,8,37,3
21,1,2,1,264,292,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402,305,90.0,512.0,0.0,0.0,41,4,45,1
21,2,1,2,346,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,289,215.0,292.0,46.0,0.0,49,2,51,0
6,1,7,4,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,281,160.0,188.0,0.0,0.0,50,1,51,0
6,2,4,7,368,331,218.0,50.0,181.0,157.0,213.0,0.0,0.0,0.0,63,10,72.0,0.0,0.0,0.0,32,0,32,5
21,1,6,2,483,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,56,289.0,292.0,46.0,0.0,55,1,56,0
21,2,2,6,158,264,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,507,94.0,443.0,0.0,0.0,46,4,50,1
14,1,6,4,483,24,89.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,472,281,188.0,218.0,0.0,0.0,24,1,25,2
14,2,4,6,368,331,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,392,94.0,443.0,0.0,0.0,37,2,39,1
22,1,7,1,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,318,305.0,0.0,0.0,0.0,46,5,51,0
22,2,1,7,346,267,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,10,72.0,309.0,0.0,0.0,49,1,50,1
6,1,4,2,368,480,50.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,454,289,46.0,0.0,0.0,0.0,20,1,21,2
6,2,2,4,264,158,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,281,218.0,188.0,0.0,0.0,29,3,32,1
21,1,2,7,158,264,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,10,309.0,73.0,0.0,0.0,46,1,47,1
21,2,7,2,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,264,289.0,56.0,292.0,149.0,53,2,55,0
